zcta,name,city,county,state,median_hh_income,median_age,total_households,total_pop,male_pop,pop_25plus,bachelors,masters,professional,doctorate
43240,ZCTA5 43240,Columbus,Delaware,OH,88289,33.3,3386,6968,3828,5377,1499,834,180,43
43302,ZCTA5 43302,Marion,Marion,OH,51210,39.8,20062,55090,29539,38502,3202,1322,277,140
43310,ZCTA5 43310,Belle Center,Logan,OH,65160,43.0,1131,2734,1404,2001,147,73,14,0
43311,ZCTA5 43311,Bellefontaine,Logan,OH,65391,38.5,8296,19969,9643,13448,1484,737,55,87
43314,ZCTA5 43314,Caledonia,Marion,OH,69261,43.4,1025,2555,1423,1733,124,25,1,2
43315,ZCTA5 43315,Cardington,Morrow,OH,66625,45.7,2668,7013,3630,5213,435,189,30,0
43316,ZCTA5 43316,Carey,Wyandot,OH,71652,40.4,2498,6209,3147,4314,480,255,23,31
43317,ZCTA5 43317,Chesterville,Morrow,OH,49063,42.9,64,179,74,123,16,5,0,0
43318,ZCTA5 43318,De Graff,Logan,OH,78631,42.7,1709,4185,2309,2747,278,227,0,0
43319,ZCTA5 43319,East Liberty,Logan,OH,137776,47.5,445,1046,498,854,173,64,0,0
43320,ZCTA5 43320,Edison,Morrow,OH,49773,48.5,580,1370,732,1030,51,35,0,0
43321,ZCTA5 43321,Fulton,Morrow,OH,56250,38.4,129,374,179,277,30,7,0,0
43322,ZCTA5 43322,Green Camp,Marion,OH,69375,43.4,149,447,264,297,23,1,0,0
43323,ZCTA5 43323,Harpster,Wyandot,OH,53750,48.0,303,626,329,452,37,5,0,0
43324,ZCTA5 43324,Huntsville,Logan,OH,83333,50.1,1128,2688,1373,2095,373,164,31,44
43325,ZCTA5 43325,Iberia,Morrow,OH,-666666666,6.8,20,80,33,37,0,0,0,0
43326,ZCTA5 43326,Kenton,Hardin,OH,53662,40.6,5276,12990,6462,8480,1011,433,59,18
43330,ZCTA5 43330,Kirby,Wyandot,OH,62500,45.0,24,48,30,41,4,0,0,0
43331,ZCTA5 43331,Lakeview,Logan,OH,58165,52.1,2048,4247,2214,3372,326,190,13,0
43332,ZCTA5 43332,La Rue,Marion,OH,65543,43.6,724,1585,869,1266,107,60,38,9
43333,ZCTA5 43333,Lewistown,Logan,OH,81691,39.1,301,884,314,560,71,40,7,0
43334,ZCTA5 43334,Marengo,Morrow,OH,82917,42.2,2430,6229,3228,4395,588,178,19,5
43336,ZCTA5 43336,Middleburg,Logan,OH,-666666666,-666666666.0,0,0,0,0,0,0,0,0
43337,ZCTA5 43337,Morral,Marion,OH,64861,56.0,361,769,353,623,106,11,4,0
43338,ZCTA5 43338,Mount Gilead,Morrow,OH,66421,44.1,3841,10033,5017,7188,1007,381,30,27
43340,ZCTA5 43340,Mount Victory,Hardin,OH,66339,30.5,642,2001,1198,1099,114,38,9,9
43341,ZCTA5 43341,New Bloomington,Marion,OH,63239,54.4,417,835,487,734,119,22,0,0
43342,ZCTA5 43342,Prospect,Marion,OH,76300,39.8,1408,3699,1992,2556,372,104,0,21
43343,ZCTA5 43343,Quincy,Logan,OH,59076,51.5,658,1124,688,926,17,24,0,0
43344,ZCTA5 43344,Richwood,Union,OH,75644,38.2,2357,6119,3037,4012,388,169,16,10
43345,ZCTA5 43345,Ridgeway,Hardin,OH,85291,38.1,312,851,450,509,73,38,0,0
43346,ZCTA5 43346,Roundhead,Hardin,OH,-666666666,7.7,36,201,81,84,0,0,0,0
43347,ZCTA5 43347,Rushsylvania,Logan,OH,84313,38.1,435,1206,624,777,113,35,0,2
43348,ZCTA5 43348,Russells Point,Logan,OH,47386,46.0,873,1840,941,1225,187,37,11,8
43350,ZCTA5 43350,Sparta,Morrow,OH,64083,42.4,77,184,74,124,5,0,0,0
43351,ZCTA5 43351,Upper Sandusky,Wyandot,OH,66720,40.6,4387,10591,5037,7323,1192,512,101,69
43356,ZCTA5 43356,Waldo,Marion,OH,78750,47.8,474,1111,536,881,177,20,0,51
43357,ZCTA5 43357,West Liberty,Logan,OH,80300,41.7,1698,4469,2204,3028,539,126,6,5
43358,ZCTA5 43358,West Mansfield,Logan,OH,82034,37.3,1011,2608,1347,1794,288,62,11,0
43359,ZCTA5 43359,Wharton,Wyandot,OH,54844,41.8,222,618,303,427,42,9,4,0
43360,ZCTA5 43360,Zanesfield,Logan,OH,100446,33.9,673,1790,1058,1124,202,34,3,3
43402,ZCTA5 43402,Bowling Green,Wood,OH,53095,27.0,13996,31472,15877,16815,4191,2512,276,712
43403,ZCTA5 43403,Bowling Green,Wood,OH,-666666666,19.5,0,4344,1808,0,0,0,0,0
43406,ZCTA5 43406,Bradner,Wood,OH,59643,35.7,702,1620,872,1040,55,41,0,0
43407,ZCTA5 43407,Burgoon,Sandusky,OH,72500,51.4,184,521,276,395,34,16,0,2
43408,ZCTA5 43408,Clay Center,Ottawa,OH,60313,32.4,103,355,188,238,3,4,1,0
43410,ZCTA5 43410,Clyde,Sandusky,OH,59454,49.1,4063,9838,5139,7422,1041,464,70,0
43412,ZCTA5 43412,Curtice,Lucas,OH,95500,47.0,1528,4166,2260,2947,433,230,61,19
43413,ZCTA5 43413,Cygnet,Wood,OH,78750,40.8,372,951,462,628,48,27,0,2
43414,ZCTA5 43414,Dunbridge,Wood,OH,-666666666,36.2,93,177,64,177,138,0,0,0
43416,ZCTA5 43416,Elmore,Ottawa,OH,81185,41.8,1201,2900,1428,2021,456,123,28,12
43420,ZCTA5 43420,Fremont,Sandusky,OH,57972,40.3,12163,29304,14528,20130,2575,1000,111,47
43430,ZCTA5 43430,Genoa,Ottawa,OH,77043,38.0,1919,4953,2268,3218,431,215,6,10
43431,ZCTA5 43431,Gibsonburg,Sandusky,OH,79558,39.9,1813,4871,2282,3484,503,136,14,5
43432,ZCTA5 43432,Elliston,Ottawa,OH,-666666666,52.2,446,1137,708,923,163,47,0,0
43433,ZCTA5 43433,Gypsum,Ottawa,OH,-666666666,-666666666.0,23,43,0,23,0,0,0,0
43434,ZCTA5 43434,Harbor View,Lucas,OH,67083,26.5,25,124,81,74,6,0,2,0
43435,ZCTA5 43435,Millersville,Sandusky,OH,81138,40.6,409,1084,596,762,95,34,11,0
43436,ZCTA5 43436,Isle Saint George,Ottawa,OH,-666666666,-666666666.0,0,0,0,0,0,0,0,0
43437,ZCTA5 43437,Jerry City,Wood,OH,48676,27.9,178,535,309,296,24,13,0,0
43438,ZCTA5 43438,Kelleys Island,Erie,OH,74375,65.3,117,221,122,209,60,23,2,5
43439,ZCTA5 43439,Lacarne,Ottawa,OH,-666666666,72.3,33,39,33,39,0,0,0,0
43440,ZCTA5 43440,Lakeside,Ottawa,OH,71641,61.1,2184,4099,2149,3558,865,437,60,22
43442,ZCTA5 43442,Lindsey,Sandusky,OH,55750,40.5,355,841,452,607,41,31,9,0
43443,ZCTA5 43443,Luckey,Wood,OH,96875,35.8,591,1609,695,1082,156,90,0,2
43445,ZCTA5 43445,Bono,Ottawa,OH,93466,49.2,415,983,514,781,91,71,0,6
43446,ZCTA5 43446,Middle Bass,Ottawa,OH,53000,67.4,32,59,28,58,15,4,3,0
43447,ZCTA5 43447,Millbury,Wood,OH,76313,38.8,1179,3140,1479,2206,433,129,7,2
43449,ZCTA5 43449,Oak Harbor,Ottawa,OH,66352,45.8,3547,8281,4063,6083,797,388,52,12
43450,ZCTA5 43450,Pemberville,Wood,OH,83554,47.6,1539,3681,1789,2751,451,315,22,75
43451,ZCTA5 43451,Portage,Wood,OH,73125,43.2,457,1125,607,884,127,31,4,25
43452,ZCTA5 43452,Port Clinton,Ottawa,OH,59206,53.6,6879,14048,6900,11141,1976,816,183,112
43456,ZCTA5 43456,Put In Bay,Ottawa,OH,98750,50.8,192,549,303,355,117,24,10,2
43457,ZCTA5 43457,Risingsun,Wood,OH,49986,44.8,511,1281,693,910,63,19,0,0
43458,ZCTA5 43458,Rocky Ridge,Ottawa,OH,66563,38.1,139,323,158,220,13,4,0,0
43460,ZCTA5 43460,Rossford,Wood,OH,77422,40.3,2649,6225,3196,4452,1040,260,67,12
43462,ZCTA5 43462,Rudolph,Wood,OH,88598,45.9,426,985,569,732,69,58,7,0
43463,ZCTA5 43463,Stony Ridge,Wood,OH,65250,55.9,239,536,306,408,31,28,0,0
43464,ZCTA5 43464,Vickery,Sandusky,OH,36774,37.5,844,2041,980,1291,90,64,0,0
43465,ZCTA5 43465,Walbridge,Wood,OH,65313,38.2,2274,5600,2625,3836,522,135,6,0
43466,ZCTA5 43466,Wayne,Wood,OH,82262,32.3,906,2735,1479,1507,174,43,3,0
43467,ZCTA5 43467,West Millgrove,Wood,OH,-666666666,39.7,49,110,58,84,5,0,0,0
43468,ZCTA5 43468,Williston,Ottawa,OH,112917,56.2,191,629,291,456,28,15,21,0
43469,ZCTA5 43469,Woodville,Sandusky,OH,81620,43.8,1185,2857,1344,2060,259,231,30,4
43501,ZCTA5 43501,Alvordton,Williams,OH,50000,30.7,338,941,489,559,45,7,0,0
43502,ZCTA5 43502,Archbold,Fulton,OH,75791,41.1,2609,6895,3336,4539,682,397,62,4
43504,ZCTA5 43504,Berkey,Lucas,OH,84688,50.0,400,1076,588,793,104,46,9,7
43505,ZCTA5 43505,Blakeslee,Williams,OH,68438,26.5,34,96,55,56,5,4,0,0
43506,ZCTA5 43506,Bryan,Williams,OH,60298,44.9,6521,14584,7273,10543,924,646,38,59
43510,ZCTA5 43510,Colton,Henry,OH,-666666666,45.8,34,89,48,66,13,0,9,0
43511,ZCTA5 43511,Custar,Wood,OH,78750,38.0,427,1114,580,750,67,43,0,27
43512,ZCTA5 43512,Defiance,Defiance,OH,69889,43.1,11604,28435,14323,20136,2382,1091,212,53
43515,ZCTA5 43515,Delta,Fulton,OH,75716,41.1,3069,7925,3871,5196,443,327,64,20
43516,ZCTA5 43516,Deshler,Henry,OH,73929,36.7,1036,2892,1403,1844,288,143,0,4
43517,ZCTA5 43517,Edgerton,Williams,OH,56563,41.4,1458,3561,1719,2529,271,73,9,0
43518,ZCTA5 43518,Edon,Williams,OH,85135,37.3,1136,2999,1573,1945,414,54,6,2
43519,ZCTA5 43519,Evansport,Defiance,OH,73200,31.9,144,378,192,233,37,10,0,0
43520,ZCTA5 43520,Farmer,Defiance,OH,-666666666,-666666666.0,8,17,9,17,0,0,0,0
43521,ZCTA5 43521,Fayette,Fulton,OH,50545,42.9,1151,2683,1225,1930,150,60,7,18
43522,ZCTA5 43522,Grand Rapids,Wood,OH,80223,39.3,1590,3986,1948,2748,465,170,48,16
43523,ZCTA5 43523,Grelton,Henry,OH,-666666666,57.4,29,59,30,59,0,22,0,0
43524,ZCTA5 43524,Hamler,Henry,OH,57679,47.5,467,1059,579,748,60,14,8,0
43525,ZCTA5 43525,Haskins,Wood,OH,100938,36.9,450,1176,567,735,176,68,10,3
43526,ZCTA5 43526,Hicksville,Defiance,OH,60150,35.6,2103,5559,2778,3436,332,163,32,0
43527,ZCTA5 43527,Holgate,Henry,OH,68347,47.6,907,2155,1029,1568,176,40,0,3
43528,ZCTA5 43528,Holland,Lucas,OH,85275,43.8,6536,16683,8451,12067,2784,1043,314,74
43529,ZCTA5 43529,Hoytville,Wood,OH,70893,28.4,115,368,160,218,21,6,0,0
43530,ZCTA5 43530,Jewell,Defiance,OH,-666666666,-666666666.0,0,0,0,0,0,0,0,0
43531,ZCTA5 43531,Kunkle,Williams,OH,32778,24.5,70,192,78,79,0,0,0,0
43532,ZCTA5 43532,Liberty Center,Henry,OH,81694,42.4,1359,3452,1737,2367,273,129,0,10
43533,ZCTA5 43533,Lyons,Fulton,OH,65500,38.7,582,1469,753,997,63,81,0,0
43534,ZCTA5 43534,Mc Clure,Henry,OH,81176,36.1,610,1474,764,938,87,35,3,2
43535,ZCTA5 43535,Malinta,Henry,OH,67500,39.8,276,721,357,503,62,26,0,0
43536,ZCTA5 43536,Mark Center,Defiance,OH,72083,23.7,118,216,134,99,0,13,0,0
43537,ZCTA5 43537,Maumee,Lucas,OH,83710,40.9,12566,29859,14218,20335,5555,1977,533,372
43540,ZCTA5 43540,Metamora,Fulton,OH,88750,35.6,571,1479,705,1089,185,62,0,3
43541,ZCTA5 43541,Milton Center,Wood,OH,61250,35.0,61,188,67,109,2,0,0,0
43542,ZCTA5 43542,Monclova,Lucas,OH,155592,41.0,1563,4734,2115,3089,918,496,218,13
43543,ZCTA5 43543,Montpelier,Williams,OH,58782,43.4,3251,7579,3634,5202,378,166,8,19
43545,ZCTA5 43545,Napoleon,Henry,OH,67490,42.0,5897,14573,7248,10037,1358,370,124,47
43547,ZCTA5 43547,Neapolis,Lucas,OH,-666666666,49.3,129,482,237,377,0,0,0,0
43548,ZCTA5 43548,New Bavaria,Henry,OH,85000,40.9,352,898,525,620,95,26,19,6
43549,ZCTA5 43549,Ney,Defiance,OH,90875,42.9,519,1353,730,981,188,73,1,0
43551,ZCTA5 43551,Perrysburg,Wood,OH,91007,40.7,18199,42914,21629,29773,8680,4145,1322,675
43553,ZCTA5 43553,Pettisville,Fulton,OH,94063,42.1,156,467,217,316,49,16,0,0
43554,ZCTA5 43554,Pioneer,Williams,OH,53357,38.0,922,2129,1014,1433,125,70,0,0
43555,ZCTA5 43555,Ridgeville Corne,Henry,OH,-666666666,36.9,136,284,152,262,16,12,0,0
43556,ZCTA5 43556,Sherwood,Defiance,OH,62429,36.2,634,1682,827,1099,127,61,14,0
43557,ZCTA5 43557,Stryker,Williams,OH,77675,36.9,1011,3246,1784,2315,162,82,15,81
43558,ZCTA5 43558,Swanton,Fulton,OH,72300,44.8,5555,13319,6848,9931,1179,416,55,96
43560,ZCTA5 43560,Sylvania,Lucas,OH,100047,42.9,12560,32717,16062,22782,6751,3669,1023,736
43565,ZCTA5 43565,Tontogany,Wood,OH,59000,40.8,158,380,173,250,14,3,0,0
43566,ZCTA5 43566,Waterville,Lucas,OH,104877,45.8,3245,7947,4019,5750,1635,907,103,70
43567,ZCTA5 43567,Wauseon,Fulton,OH,73347,39.9,5011,12987,6709,8678,1140,366,55,10
43569,ZCTA5 43569,Weston,Wood,OH,61324,35.5,1138,2823,1406,1896,340,121,22,18
43570,ZCTA5 43570,West Unity,Williams,OH,62731,36.6,1139,3069,1534,2005,176,59,0,0
43571,ZCTA5 43571,Whitehouse,Lucas,OH,88887,42.4,2791,7169,3457,4963,1057,660,89,39
43604,ZCTA5 43604,Toledo,Lucas,OH,16651,34.8,4974,9626,4978,6366,594,288,80,22
43605,ZCTA5 43605,Oregon,Lucas,OH,34221,32.2,9954,24937,11547,15501,858,363,88,0
43606,ZCTA5 43606,Toledo,Lucas,OH,57082,33.6,9880,24536,12186,14926,3844,1843,451,491
43607,ZCTA5 43607,Toledo,Lucas,OH,35895,32.4,9103,21112,10431,12573,1642,643,186,146
43608,ZCTA5 43608,Toledo,Lucas,OH,27442,33.0,5331,14378,7485,8646,594,294,0,29
43609,ZCTA5 43609,Toledo,Lucas,OH,45236,37.9,8722,19889,10421,13424,1085,331,35,36
43610,ZCTA5 43610,Toledo,Lucas,OH,45444,41.3,1710,3955,1727,2758,307,179,27,0
43611,ZCTA5 43611,Toledo,Lucas,OH,54644,36.7,7959,19110,9297,12973,1402,486,30,38
43612,ZCTA5 43612,Toledo,Lucas,OH,48641,34.6,11807,28565,14014,18083,1582,541,53,38
43613,ZCTA5 43613,Toledo,Lucas,OH,61967,33.9,13344,32231,16270,21391,2991,1285,127,87
43614,ZCTA5 43614,Toledo,Lucas,OH,52877,38.2,13866,28885,14189,21589,4519,1622,355,173
43615,ZCTA5 43615,Toledo,Lucas,OH,54503,38.8,18567,39405,17805,28374,4410,2142,360,509
43616,ZCTA5 43616,Oregon,Lucas,OH,73253,44.1,8428,20215,9615,14664,2382,804,135,88
43617,ZCTA5 43617,Toledo,Lucas,OH,125372,41.4,3100,8508,3747,5610,1490,812,239,124
43619,ZCTA5 43619,Northwood,Wood,OH,71927,42.0,3203,7316,3496,5107,919,714,15,52
43620,ZCTA5 43620,Toledo,Lucas,OH,22361,33.5,2410,5341,2426,3582,539,216,72,22
43623,ZCTA5 43623,Toledo,Lucas,OH,65986,40.3,9150,19995,9942,14919,3151,1165,433,243
43701,ZCTA5 43701,Sonora,Muskingum,OH,52283,40.8,23307,55531,26818,38704,4138,2018,411,64
43711,ZCTA5 43711,Ava,Noble,OH,18542,41.5,11,62,46,36,0,0,0,0
43713,ZCTA5 43713,Somerton,Belmont,OH,62072,45.3,2492,6544,3212,4617,542,169,32,15
43716,ZCTA5 43716,Beallsville,Monroe,OH,45000,54.4,894,1954,1151,1512,41,20,3,0
43717,ZCTA5 43717,Belle Valley,Noble,OH,42222,62.6,52,121,77,100,7,0,0,0
43718,ZCTA5 43718,Belmont,Belmont,OH,75921,45.5,1072,2704,1309,1957,264,71,9,3
43719,ZCTA5 43719,Bethesda,Belmont,OH,53750,40.6,1017,2593,1273,1742,224,130,21,11
43720,ZCTA5 43720,Blue Rock,Muskingum,OH,55930,54.6,480,1164,588,953,91,32,0,0
43721,ZCTA5 43721,Brownsville,Licking,OH,-666666666,44.4,116,359,154,215,0,0,0,0
43722,ZCTA5 43722,Buffalo,Guernsey,OH,-666666666,17.8,151,782,419,375,0,0,0,0
43723,ZCTA5 43723,Byesville,Guernsey,OH,46533,41.0,1906,4412,2213,3139,151,141,4,0
43724,ZCTA5 43724,Caldwell,Noble,OH,51308,47.8,2688,9183,5596,7192,623,243,13,12
43725,ZCTA5 43725,Claysville,Guernsey,OH,51954,41.2,8353,19662,9577,13386,1504,503,156,47
43727,ZCTA5 43727,Chandlersville,Muskingum,OH,55982,47.5,489,1070,554,855,50,76,0,0
43728,ZCTA5 43728,Chesterhill,Morgan,OH,52163,45.7,481,1323,711,883,40,5,0,21
43730,ZCTA5 43730,Hemlock,Perry,OH,71458,42.6,924,2856,1547,2072,70,57,2,2
43731,ZCTA5 43731,Crooksville,Perry,OH,51923,40.4,1904,4959,2170,3349,316,55,0,0
43732,ZCTA5 43732,Cumberland,Guernsey,OH,61205,37.1,621,1701,924,1090,101,40,0,0
43733,ZCTA5 43733,Derwent,Guernsey,OH,-666666666,-666666666.0,12,68,56,68,0,0,0,0
43734,ZCTA5 43734,Duncan Falls,Muskingum,OH,104318,38.7,610,1911,945,1384,317,199,0,0
43735,ZCTA5 43735,East Fultonham,Muskingum,OH,98333,29.1,108,394,279,206,73,0,0,0
43736,ZCTA5 43736,Fairview,Guernsey,OH,-666666666,51.0,4,12,8,7,0,0,0,0
43738,ZCTA5 43738,Fultonham,Muskingum,OH,71250,52.4,44,95,52,68,0,0,0,0
43739,ZCTA5 43739,Glenford,Perry,OH,98792,36.1,831,2650,1549,1640,264,89,0,0
43740,ZCTA5 43740,Gratiot,Muskingum,OH,67589,37.1,95,228,102,151,15,3,0,0
43746,ZCTA5 43746,Hopewell,Muskingum,OH,52981,41.9,347,762,339,632,16,75,0,0
43747,ZCTA5 43747,Jerusalem,Monroe,OH,59972,37.4,549,1492,693,887,64,34,41,15
43748,ZCTA5 43748,Junction City,Perry,OH,71011,34.4,1118,3023,1533,1875,117,74,18,4
43749,ZCTA5 43749,Guernsey,Guernsey,OH,55417,49.7,1028,2153,1183,1659,174,27,0,0
43750,ZCTA5 43750,Kipling,Guernsey,OH,-666666666,28.4,42,141,64,87,0,0,0,0
43754,ZCTA5 43754,Lewisville,Monroe,OH,74750,35.6,479,1634,909,983,61,31,0,0
43755,ZCTA5 43755,Lore City,Guernsey,OH,46738,52.7,659,1417,738,1097,93,47,0,0
43756,ZCTA5 43756,Mc Connelsville,Morgan,OH,54007,45.3,2215,5369,2782,4028,475,170,9,0
43758,ZCTA5 43758,Malta,Morgan,OH,48929,41.5,1180,2901,1395,1995,124,81,8,0
43759,ZCTA5 43759,Morristown,Belmont,OH,55156,41.3,87,269,128,177,31,0,0,0
43760,ZCTA5 43760,Mount Perry,Perry,OH,60250,42.8,489,1194,691,872,48,41,0,0
43761,ZCTA5 43761,Moxahala,Perry,OH,-666666666,-666666666.0,18,46,28,46,0,0,0,0
43762,ZCTA5 43762,New Concord,Muskingum,OH,75343,34.4,1801,5208,2631,2966,649,453,28,93
43764,ZCTA5 43764,New Lexington,Perry,OH,49844,40.1,3056,8149,4159,5446,456,189,0,0
43766,ZCTA5 43766,New Straitsville,Perry,OH,50326,43.8,512,1146,612,811,58,6,6,0
43767,ZCTA5 43767,Norwich,Muskingum,OH,71167,44.7,520,1195,743,824,191,38,0,0
43768,ZCTA5 43768,Old Washington,Guernsey,OH,-666666666,35.2,173,469,156,296,26,6,0,0
43771,ZCTA5 43771,Philo,Muskingum,OH,50843,43.6,909,2274,1021,1586,43,15,0,0
43772,ZCTA5 43772,Pleasant City,Guernsey,OH,62377,40.4,749,1748,846,1221,136,65,0,5
43773,ZCTA5 43773,Quaker City,Guernsey,OH,41757,41.0,998,2772,1343,1794,116,99,18,0
43777,ZCTA5 43777,Roseville,Muskingum,OH,51128,45.0,1906,4917,2531,3508,184,135,0,5
43778,ZCTA5 43778,Salesville,Guernsey,OH,65500,43.5,574,1511,886,1033,72,10,0,0
43779,ZCTA5 43779,Sarahsville,Noble,OH,56483,48.6,200,531,264,401,39,1,2,0
43780,ZCTA5 43780,Senecaville,Guernsey,OH,60603,50.2,990,2165,1181,1676,178,178,6,7
43782,ZCTA5 43782,Shawnee,Perry,OH,55208,50.0,187,458,244,331,36,12,0,0
43783,ZCTA5 43783,Somerset,Perry,OH,74000,37.0,1838,4992,2414,3343,455,102,5,0
43786,ZCTA5 43786,Stafford,Monroe,OH,53125,56.8,31,67,34,53,8,0,0,0
43787,ZCTA5 43787,Pennsville,Morgan,OH,52128,41.2,1064,3024,1501,1931,91,22,10,0
43788,ZCTA5 43788,Summerfield,Noble,OH,29375,62.8,333,624,385,528,34,43,0,0
43791,ZCTA5 43791,White Cottage,Muskingum,OH,-666666666,54.8,33,50,39,50,0,0,0,0
43793,ZCTA5 43793,Antioch,Monroe,OH,46085,46.0,2081,4647,2242,3420,187,104,10,10
43802,ZCTA5 43802,Adamsville,Muskingum,OH,80150,28.0,352,1240,574,704,35,22,9,0
43804,ZCTA5 43804,Baltic,Holmes,OH,68300,29.7,1000,3688,1837,2123,92,17,0,0
43805,ZCTA5 43805,Blissfield,Coshocton,OH,123209,64.8,53,179,37,179,126,8,0,0
43811,ZCTA5 43811,Conesville,Coshocton,OH,36346,52.7,284,584,314,486,36,5,0,0
43812,ZCTA5 43812,Coshocton,Coshocton,OH,49106,41.9,7945,18834,9009,13163,1445,871,37,37
43821,ZCTA5 43821,Adams Mills,Muskingum,OH,68542,42.9,1645,4350,2149,2914,372,111,18,3
43822,ZCTA5 43822,Frazeysburg,Muskingum,OH,58662,40.3,1911,5052,2611,3462,451,65,0,0
43824,ZCTA5 43824,Fresno,Coshocton,OH,58207,33.4,1354,3922,1925,2483,235,52,0,10
43830,ZCTA5 43830,Nashport,Muskingum,OH,88523,37.3,2208,6676,3185,4133,875,550,82,15
43832,ZCTA5 43832,Newcomerstown,Tuscarawas,OH,55595,49.3,3086,7124,3449,5050,368,145,29,19
43836,ZCTA5 43836,Plainfield,Coshocton,OH,63750,54.8,57,116,55,93,25,3,0,0
43837,ZCTA5 43837,Port Washington,Tuscarawas,OH,62000,46.8,694,1749,1045,1249,70,46,0,0
43840,ZCTA5 43840,Stone Creek,Tuscarawas,OH,53696,29.5,412,1259,508,701,37,16,0,0
43842,ZCTA5 43842,Trinway,Muskingum,OH,68227,43.7,142,220,171,178,12,55,0,0
43843,ZCTA5 43843,Walhonding,Coshocton,OH,51125,46.7,359,877,391,672,10,10,0,32
43844,ZCTA5 43844,Warsaw,Coshocton,OH,56756,45.8,1572,3842,1994,2925,370,223,12,0
43845,ZCTA5 43845,West Lafayette,Coshocton,OH,50648,39.1,1903,4870,2331,3282,346,84,17,21
43901,ZCTA5 43901,Adena,Jefferson,OH,55114,49.3,840,1907,923,1465,110,67,2,0
43902,ZCTA5 43902,Alledonia,Belmont,OH,-666666666,39.1,31,118,29,61,0,0,0,0
43903,ZCTA5 43903,Amsterdam,Jefferson,OH,60335,46.7,837,2127,1066,1563,97,127,0,0
43905,ZCTA5 43905,Barton,Belmont,OH,85074,46.2,228,607,348,487,74,41,0,0
43906,ZCTA5 43906,Bellaire,Belmont,OH,42643,46.6,3164,7987,4135,5763,423,125,44,0
43907,ZCTA5 43907,Moorefield,Harrison,OH,47754,48.6,2073,4978,2338,3700,235,111,35,26
43908,ZCTA5 43908,Bergholz,Jefferson,OH,54000,49.0,386,1038,582,784,72,8,0,0
43909,ZCTA5 43909,Blaine,Belmont,OH,-666666666,48.6,25,61,36,61,0,35,0,0
43910,ZCTA5 43910,Bloomingdale,Jefferson,OH,64731,51.1,1412,3283,1691,2604,296,77,14,0
43912,ZCTA5 43912,Bridgeport,Belmont,OH,52194,42.5,2638,6011,3089,4635,571,131,9,54
43913,ZCTA5 43913,Brilliant,Jefferson,OH,47727,45.8,450,1068,591,778,35,0,0,27
43914,ZCTA5 43914,Cameron,Monroe,OH,-666666666,-666666666.0,9,17,9,17,0,0,0,0
43915,ZCTA5 43915,Clarington,Monroe,OH,64875,53.1,553,1180,621,954,79,20,1,0
43917,ZCTA5 43917,Dillonvale,Jefferson,OH,59545,50.9,1198,2850,1353,2208,140,156,12,47
43920,ZCTA5 43920,Calcutta,Columbiana,OH,47277,44.2,8802,21462,10849,15251,1382,453,61,77
43925,ZCTA5 43925,East Springfield,Jefferson,OH,48917,64.6,51,86,33,86,34,0,0,0
43926,ZCTA5 43926,Empire,Jefferson,OH,53333,44.4,110,237,118,157,0,4,0,0
43928,ZCTA5 43928,Glencoe,Belmont,OH,115625,31.7,33,112,69,71,19,0,0,0
43930,ZCTA5 43930,Hammondsville,Jefferson,OH,53516,44.5,423,1250,570,786,48,44,0,0
43931,ZCTA5 43931,Hannibal,Monroe,OH,56719,63.6,107,166,66,157,18,44,0,0
43932,ZCTA5 43932,Irondale,Jefferson,OH,67750,34.5,369,920,454,557,44,19,0,0
43933,ZCTA5 43933,Armstrong Mills,Belmont,OH,52022,49.4,873,2052,1007,1641,122,76,0,0
43934,ZCTA5 43934,Lansing,Belmont,OH,76029,59.5,40,78,55,67,7,0,0,10
43935,ZCTA5 43935,Martins Ferry,Belmont,OH,44984,39.9,3529,7998,3980,5568,415,140,36,7
43938,ZCTA5 43938,Mingo Junction,Jefferson,OH,56466,41.4,2281,5868,2936,4069,509,14,0,10
43939,ZCTA5 43939,Mount Pleasant,Jefferson,OH,52500,58.9,140,291,157,238,19,8,3,2
43940,ZCTA5 43940,Neffs,Belmont,OH,57841,34.5,161,388,177,223,6,0,0,0
43942,ZCTA5 43942,Powhatan Point,Belmont,OH,56964,42.1,903,2281,1071,1562,113,42,13,0
43943,ZCTA5 43943,Rayland,Jefferson,OH,48720,51.0,1361,3180,1541,2358,207,109,2,0
43944,ZCTA5 43944,Richmond,Jefferson,OH,63965,49.8,1012,2538,1333,1934,130,69,0,2
43945,ZCTA5 43945,Salineville,Columbiana,OH,55000,46.2,1190,3095,1544,2201,223,66,6,0
43946,ZCTA5 43946,Sardis,Monroe,OH,64500,46.8,722,1788,889,1275,115,47,11,0
43947,ZCTA5 43947,Shadyside,Belmont,OH,54679,49.0,2061,4869,2449,3679,577,340,34,12
43948,ZCTA5 43948,Smithfield,Jefferson,OH,76250,47.3,244,682,309,517,28,6,0,0
43950,ZCTA5 43950,Saint Clairsvill,Belmont,OH,71067,45.3,5574,16472,9527,12869,1888,930,176,140
43951,ZCTA5 43951,Lafferty,Belmont,OH,-666666666,62.5,20,55,46,50,0,0,0,0
43952,ZCTA5 43952,Wintersville,Jefferson,OH,43153,36.4,7080,17412,8551,11400,1579,872,103,177
43953,ZCTA5 43953,Zcta 43953,Jefferson,OH,68674,47.2,5007,12047,5893,8591,1519,852,99,71
